,CustomerID,Recency,Frequency,Monetary,Segment
2056,15130.0,169,1,330.11,Regular
2057,15132.0,17,5,977.9300000000001,Regular
2058,15133.0,127,3,982.42,Regular
2059,15134.0,14,8,1387.99,Regular
2060,15135.0,232,2,127.15,Regular
2061,15136.0,2,5,1282.45,Regular
2062,15139.0,239,2,178.96,Regular
2063,15140.0,51,8,2350.0,Regular
2064,15142.0,45,1,498.74,Regular
2065,15143.0,225,1,259.45,Regular
2066,15144.0,7,18,6530.04,VIP
2067,15145.0,3,4,1194.73,Regular
2068,15146.0,164,3,1313.66,Regular
2069,15147.0,218,2,608.65,Regular
2070,15148.0,10,1,301.29,Regular
2071,15149.0,133,1,520.8000000000001,Regular
2072,15150.0,16,11,5303.97,VIP
2073,15152.0,9,16,4684.24,Regular
2074,15153.0,30,1,329.25,Regular
2075,15154.0,73,2,240.27,Regular
2076,15156.0,0,3,961.49,Regular
2077,15157.0,3,5,1869.5,Regular
2078,15158.0,44,1,401.40000000000003,Regular
2079,15159.0,1,34,18573.68,VIP
2080,15160.0,356,1,158.16,Regular
2081,15163.0,17,2,304.47,Regular
2082,15164.0,68,3,843.05,Regular
2083,15165.0,372,1,487.75,Regular
2084,15167.0,320,1,163.0,Regular
2085,15168.0,25,1,106.56,Regular
2086,15171.0,324,2,1034.5,Regular
2087,15172.0,8,5,1624.05,Regular
2088,15174.0,322,1,135.75,Regular
2089,15175.0,71,1,224.14,Regular
2090,15178.0,259,1,40.5,Regular
2091,15179.0,17,7,2186.2,Regular
2092,15180.0,366,1,87.5,Regular
2093,15181.0,65,5,680.28,Regular
2094,15182.0,153,2,622.85,Regular
2095,15184.0,28,2,406.76,Regular
2096,15185.0,69,1,310.62,Regular
2097,15186.0,13,2,411.41,Regular
2098,15187.0,1,18,4670.08,Regular
2099,15189.0,0,53,15802.14,VIP
2100,15192.0,119,3,1044.32,Regular
2101,15193.0,60,1,499.32,Regular
2102,15194.0,2,22,7521.17,VIP
2103,15195.0,2,1,3861.0,Regular
2104,15197.0,8,5,656.44,Regular
2105,15198.0,91,2,193.64,Regular
2106,15199.0,58,4,1268.7,Regular
2107,15201.0,78,11,927.84,Regular
2108,15203.0,25,6,1827.8,Regular
2109,15204.0,356,1,316.58,Regular
2110,15205.0,84,3,648.8299999999999,Regular
2111,15206.0,9,4,420.29999999999995,Regular
2112,15208.0,0,6,867.62,Regular
2113,15210.0,224,1,331.18,Regular
2114,15211.0,59,2,894.4100000000001,Regular
2115,15212.0,238,2,88.94999999999999,Regular
2116,15213.0,318,3,325.05,Regular
2117,15214.0,1,8,1661.44,Regular
2118,15215.0,44,6,615.99,Regular
2119,15216.0,87,1,96.6,Regular
2120,15218.0,10,11,5756.89,VIP
2121,15219.0,175,1,305.75,Regular
2122,15220.0,51,7,1758.92,Regular
2123,15221.0,365,2,114.1,Regular
2124,15222.0,318,1,585.0,Regular
2125,15223.0,225,3,454.90000000000003,Regular
2126,15224.0,357,3,310.48,Regular
2127,15225.0,233,1,409.40000000000003,Regular
2128,15226.0,310,1,154.41,Regular
2129,15227.0,36,5,1219.4,Regular
2130,15228.0,65,5,3376.96,Regular
2131,15230.0,238,2,429.6,Regular
2132,15232.0,112,2,612.06,Regular
2133,15234.0,276,1,197.0,Regular
2134,15235.0,217,12,2247.51,Regular
2135,15236.0,298,1,321.05,Regular
2136,15237.0,1,4,1412.32,Regular
2137,15238.0,28,5,1056.54,Regular
2138,15239.0,9,3,764.34,Regular
2139,15240.0,44,7,1685.57,Regular
2140,15241.0,66,9,1738.59,Regular
2141,15243.0,73,1,316.68,Regular
2142,15244.0,64,2,631.57,Regular
2143,15245.0,133,3,2515.84,Regular
2144,15246.0,237,2,514.15,Regular
2145,15247.0,121,1,356.0,Regular
2146,15249.0,31,15,6657.36,VIP
2147,15251.0,8,15,10327.11,VIP
2148,15252.0,35,2,740.78,Regular
2149,15253.0,15,6,915.3,Regular
2150,15254.0,126,1,300.36,Regular
2151,15255.0,66,1,890.85,Regular
2152,15256.0,148,1,98.45,Regular
2153,15257.0,280,2,232.14999999999998,Regular
2154,15258.0,168,2,623.16,Regular
2155,15260.0,99,8,1780.77,Regular
2156,15261.0,134,1,254.82,Regular
2157,15262.0,323,1,178.95000000000002,Regular
2158,15263.0,106,1,156.51,Regular
2159,15264.0,63,1,393.74,Regular
2160,15265.0,150,2,1506.1200000000001,Regular
2161,15266.0,337,1,119.3,Regular
2162,15267.0,21,5,1717.36,Regular
2163,15269.0,23,1,408.8,Regular
2164,15270.0,15,9,2298.2,Regular
2165,15271.0,6,16,2485.82,Regular
2166,15272.0,56,2,721.94,Regular
2167,15274.0,3,2,716.57,Regular
2168,15275.0,30,2,609.19,Regular
2169,15276.0,65,1,135.31,Regular
2170,15277.0,46,1,255.89999999999998,Regular
2171,15279.0,354,2,277.40999999999997,Regular
2172,15280.0,171,1,113.12,Regular
2173,15281.0,58,12,2239.9500000000003,Regular
2174,15286.0,49,1,240.55,Regular
2175,15287.0,21,3,485.24,Regular
2176,15288.0,42,5,2306.52,Regular
2177,15289.0,28,4,935.1,Regular
2178,15290.0,4,21,7803.7699999999995,VIP
2179,15291.0,25,20,4596.51,Regular
2180,15292.0,200,1,180.94,Regular
2181,15296.0,43,10,3610.31,Regular
2182,15297.0,9,4,635.04,Regular
2183,15298.0,1,14,3774.1,Regular
2184,15299.0,66,11,3787.09,Regular
2185,15300.0,63,1,496.44,Regular
2186,15301.0,50,14,5028.12,VIP
2187,15303.0,289,1,574.02,Regular
2188,15304.0,60,10,680.3,Regular
2189,15306.0,63,3,1174.35,Regular
2190,15307.0,95,1,205.3,Regular
2191,15308.0,270,2,302.27,Regular
2192,15311.0,0,118,59419.340000000004,VIP
2193,15312.0,74,5,921.1,Regular
2194,15313.0,109,1,52.0,Regular
2195,15314.0,198,1,327.97,Regular
2196,15315.0,63,3,551.54,Regular
2197,15316.0,326,1,165.0,Regular
2198,15318.0,3,1,312.62,Regular
2199,15319.0,283,1,204.5,Regular
2200,15320.0,43,1,267.13,Regular
2201,15321.0,48,4,2650.73,Regular
2202,15322.0,63,2,602.97,Regular
2203,15325.0,103,1,162.29,Regular
2204,15326.0,333,1,311.71,Regular
2205,15327.0,52,1,208.75,Regular
2206,15329.0,34,5,1005.5,Regular
2207,15330.0,31,2,714.96,Regular
2208,15332.0,365,4,1661.06,Regular
2209,15333.0,207,1,1028.56,Regular
2210,15334.0,156,3,351.67,Regular
2211,15335.0,53,1,173.97,Regular
2212,15339.0,65,3,557.57,Regular
2213,15341.0,80,1,2020.52,Regular
2214,15342.0,115,2,391.76,Regular
2215,15343.0,86,1,364.5,Regular
2216,15344.0,0,5,476.58,Regular
2217,15345.0,34,2,367.69,Regular
2218,15346.0,332,1,252.42000000000002,Regular
2219,15347.0,365,1,201.60000000000002,Regular
2220,15348.0,71,1,158.04,Regular
2221,15349.0,157,2,473.81,Regular
2222,15350.0,372,1,115.65,Regular
2223,15351.0,11,10,1862.14,Regular
2224,15353.0,254,2,777.02,Regular
2225,15355.0,28,2,277.05,Regular
2226,15356.0,30,10,2766.5,Regular
2227,15358.0,4,29,8234.8,VIP
2228,15360.0,39,1,427.93,Regular
2229,15361.0,361,1,418.92,Regular
2230,15363.0,240,2,318.05,Regular
2231,15364.0,95,2,913.19,Regular
2232,15365.0,25,9,1330.45,Regular
2233,15366.0,74,2,602.51,Regular
2234,15367.0,56,5,1867.69,Regular
2235,15368.0,20,1,446.94000000000005,Regular
2236,15369.0,143,1,-1592.49,Regular
2237,15370.0,40,8,2360.55,Regular
2238,15372.0,136,1,2007.3999999999999,Regular
2239,15373.0,7,13,2213.11,Regular
2240,15374.0,128,1,168.0,Regular
2241,15376.0,39,3,1233.3600000000001,Regular
2242,15379.0,168,8,3631.8900000000003,Regular
2243,15380.0,8,6,1682.3600000000001,Regular
2244,15381.0,213,2,596.85,Regular
2245,15382.0,14,8,5927.86,VIP
2246,15384.0,169,3,635.76,Regular
2247,15385.0,39,1,316.88,Regular
2248,15386.0,185,1,394.14,Regular
2249,15388.0,269,1,140.54,Regular
2250,15389.0,171,1,500.0,Regular
2251,15392.0,4,5,1515.73,Regular
2252,15393.0,15,2,231.86,Regular
2253,15394.0,9,4,2183.54,Regular
2254,15395.0,325,1,107.45,Regular
2255,15396.0,112,1,288.18,Regular
2256,15397.0,289,1,94.0,Regular
2257,15398.0,15,3,1339.63,Regular
2258,15399.0,0,3,815.77,Regular
2259,15400.0,91,6,666.7,Regular
2260,15402.0,148,2,626.77,Regular
2261,15405.0,188,1,349.1,Regular
2262,15406.0,17,4,426.61,Regular
2263,15407.0,33,4,1056.44,Regular
2264,15408.0,263,1,267.18,Regular
2265,15410.0,83,8,3450.84,Regular
2266,15411.0,25,5,1346.38,Regular
2267,15412.0,170,1,190.53,Regular
2268,15414.0,9,3,774.9000000000001,Regular
2269,15415.0,312,1,572.8100000000001,Regular
2270,15416.0,64,5,3974.37,Regular
2271,15417.0,84,1,508.8,Regular
2272,15419.0,24,1,135.86,Regular
2273,15421.0,58,4,950.36,Regular
2274,15422.0,322,2,97.7,Regular
2275,15423.0,37,1,43.5,Regular
2276,15424.0,253,2,383.34,Regular
2277,15426.0,18,7,1429.9,Regular
2278,15427.0,32,3,1483.14,Regular
2279,15428.0,14,1,93.78,Regular
2280,15429.0,26,3,364.90000000000003,Regular
2281,15432.0,22,1,171.19,Regular
2282,15433.0,78,3,417.87,Regular
2283,15434.0,7,6,997.48,Regular
2284,15435.0,21,1,149.29,Regular
2285,15436.0,11,3,1122.53,Regular
2286,15437.0,261,1,200.16,Regular
2287,15438.0,130,1,156.57999999999998,Regular
2288,15440.0,54,3,383.68,Regular
2289,15442.0,248,1,594.0,Regular
2290,15443.0,1,8,3212.16,Regular
2291,15444.0,8,2,1418.26,Regular
2292,15445.0,263,1,113.5,Regular
2293,15447.0,330,1,155.17,Regular
2294,15448.0,312,1,494.64,Regular
2295,15449.0,25,5,971.22,Regular
2296,15450.0,29,1,429.84,Regular
2297,15452.0,29,3,538.73,Regular
2298,15453.0,1,7,1388.37,Regular
2299,15454.0,361,1,179.1,Regular
2300,15456.0,282,3,447.22,Regular
2301,15457.0,261,1,237.07,Regular
2302,15458.0,24,1,161.64,Regular
2303,15460.0,353,1,216.76,Regular
2304,15462.0,93,3,234.6,Regular
2305,15463.0,28,1,126.14,Regular
2306,15464.0,337,1,1048.85,Regular
2307,15465.0,19,24,6945.0199999999995,VIP
2308,15466.0,84,1,334.53,Regular
2309,15467.0,8,4,511.88,Regular
2310,15468.0,34,5,438.46,Regular
2311,15469.0,42,4,504.5,Regular
2312,15471.0,1,1,469.48,Regular
2313,15472.0,112,1,371.56,Regular
2314,15473.0,13,10,1465.2,Regular
2315,15475.0,76,1,454.10999999999996,Regular
2316,15478.0,39,2,1441.42,Regular
2317,15480.0,115,1,905.5,Regular
2318,15482.0,15,16,6568.72,VIP
2319,15483.0,160,4,233.81,Regular
2320,15484.0,0,5,3563.11,Regular
2321,15485.0,29,3,2575.0,Regular
2322,15488.0,92,1,91.32000000000001,Regular
2323,15489.0,22,4,1090.03,Regular
2324,15491.0,94,7,3090.85,Regular
2325,15492.0,27,2,659.4599999999999,Regular
2326,15493.0,32,7,1967.25,Regular
2327,15494.0,20,2,1299.23,Regular
2328,15497.0,17,3,1259.7,Regular
2329,15498.0,0,35,12396.46,VIP
2330,15500.0,7,4,1131.56,Regular
2331,15502.0,15,23,5541.46,VIP
2332,15503.0,362,1,147.09,Regular
2333,15504.0,80,1,52.83,Regular
2334,15505.0,52,7,3497.14,Regular
2335,15506.0,22,3,979.26,Regular
2336,15507.0,171,1,492.36,Regular
2337,15508.0,188,6,1000.27,Regular
2338,15510.0,330,1,250.0,Regular
2339,15511.0,11,5,909.23,Regular
2340,15512.0,155,2,121.0,Regular
2341,15513.0,30,22,14520.08,VIP
2342,15514.0,11,13,2963.19,Regular
2343,15516.0,44,3,62.43,Regular
2344,15517.0,232,1,267.03,Regular
2345,15518.0,63,13,1911.89,Regular
2346,15520.0,1,1,343.5,Regular
2347,15521.0,35,13,2574.65,Regular
2348,15522.0,32,2,398.84,Regular
2349,15523.0,83,1,412.01000000000005,Regular
2350,15524.0,24,1,440.0,Regular
2351,15525.0,1,4,811.02,Regular
2352,15526.0,32,2,148.44,Regular
2353,15527.0,18,10,2348.82,Regular
2354,15528.0,253,1,229.33,Regular
2355,15529.0,22,12,3967.78,Regular
2356,15530.0,21,4,1502.35,Regular
2357,15531.0,7,2,2007.44,Regular
2358,15532.0,24,6,1517.08,Regular
2359,15533.0,18,5,746.92,Regular
2360,15535.0,172,7,459.9,Regular
2361,15537.0,162,1,110.92,Regular
2362,15539.0,6,1,538.46,Regular
2363,15540.0,10,1,213.3,Regular
2364,15541.0,113,1,85.13000000000001,Regular
2365,15543.0,287,1,127.86,Regular
2366,15544.0,8,11,3542.51,Regular
2367,15545.0,53,2,292.71999999999997,Regular
2368,15547.0,6,14,4954.84,Regular
2369,15549.0,76,4,1655.76,Regular
2370,15550.0,3,4,575.63,Regular
2371,15551.0,36,1,436.06,Regular
2372,15552.0,216,1,90.12,Regular
2373,15553.0,59,1,437.23,Regular
2374,15554.0,277,1,217.2,Regular
2375,15555.0,11,20,4758.2,Regular
2376,15556.0,23,1,279.77,Regular
2377,15557.0,28,1,473.65000000000003,Regular
2378,15561.0,11,5,722.74,Regular
2379,15562.0,351,1,134.55,Regular
2380,15563.0,8,7,1319.69,Regular
2381,15565.0,49,2,173.16,Regular
2382,15567.0,18,1,186.01,Regular
2383,15568.0,2,3,758.29,Regular
2384,15569.0,103,5,1375.71,Regular
2385,15570.0,6,13,4109.97,Regular
2386,15571.0,11,4,650.4300000000001,Regular
2387,15572.0,4,7,2552.86,Regular
2388,15573.0,31,2,607.45,Regular
2389,15574.0,177,4,702.25,Regular
2390,15576.0,37,1,940.6700000000001,Regular
2391,15577.0,150,3,258.88,Regular
2392,15578.0,161,1,127.1,Regular
2393,15579.0,68,2,348.6,Regular
2394,15581.0,120,14,3429.9700000000003,Regular
2395,15582.0,24,3,682.9100000000001,Regular
2396,15584.0,23,5,722.61,Regular
2397,15585.0,176,1,455.3,Regular
2398,15587.0,49,4,913.6800000000001,Regular
2399,15589.0,252,4,456.58,Regular
2400,15590.0,288,1,-30.19,Regular
2401,15592.0,46,1,388.58,Regular
2402,15593.0,70,1,199.8,Regular
2403,15594.0,15,6,1767.53,Regular
2404,15596.0,100,9,1343.34,Regular
2405,15597.0,29,2,315.71999999999997,Regular
2406,15598.0,34,3,235.68,Regular
2407,15599.0,26,2,761.74,Regular
2408,15601.0,10,17,6745.36,VIP
2409,15602.0,7,15,1083.63,Regular
2410,15603.0,78,1,48.480000000000004,Regular
2411,15604.0,51,1,216.39,Regular
2412,15605.0,35,5,1198.23,Regular
2413,15606.0,56,11,2422.64,Regular
2414,15607.0,336,1,104.76,Regular
2415,15608.0,27,4,1093.68,Regular
2416,15609.0,182,2,270.03000000000003,Regular
2417,15610.0,51,1,112.46000000000001,Regular
2418,15611.0,9,15,1568.39,Regular
2419,15612.0,35,2,195.15,Regular
2420,15615.0,9,27,10360.04,VIP
2421,15618.0,32,5,747.031,Regular
2422,15619.0,10,1,336.40000000000003,Regular
2423,15620.0,49,6,1524.4,Regular
2424,15621.0,3,6,1158.77,Regular
2425,15622.0,2,16,3224.53,Regular
2426,15623.0,140,1,301.03,Regular
2427,15624.0,116,4,588.13,Regular
2428,15625.0,99,8,1504.56,Regular
2429,15626.0,74,2,675.8,Regular
2430,15628.0,4,10,2865.64,Regular
2431,15630.0,44,3,1180.4,Regular
2432,15632.0,15,10,3147.31,Regular
2433,15634.0,16,1,243.55,Regular
2434,15636.0,89,2,724.76,Regular
2435,15637.0,52,1,223.36,Regular
2436,15638.0,300,1,-94.0,Regular
2437,15639.0,133,1,425.32,Regular
2438,15640.0,3,17,12433.34,VIP
2439,15641.0,104,4,1887.2,Regular
2440,15643.0,178,6,647.4,Regular
2441,15644.0,165,4,813.0,Regular
2442,15645.0,18,1,612.01,Regular
2443,15646.0,157,4,425.14000000000004,Regular
2444,15648.0,203,4,599.9,Regular
2445,15649.0,335,2,816.0,Regular
2446,15651.0,36,3,646.3,Regular
2447,15652.0,90,1,337.74,Regular
2448,15653.0,92,2,877.4399999999999,Regular
2449,15654.0,8,2,922.53,Regular
2450,15655.0,232,2,511.32,Regular
2451,15656.0,44,4,748.5,Regular
2452,15657.0,22,1,30.0,Regular
2453,15658.0,189,8,958.9,Regular
2454,15659.0,43,1,306.45,Regular
2455,15660.0,24,12,1552.01,Regular
2456,15661.0,316,2,309.8,Regular
2457,15663.0,105,1,138.14,Regular
2458,15664.0,50,2,358.63,Regular
2459,15665.0,167,2,2242.01,Regular
2460,15667.0,39,1,301.32,Regular
2461,15668.0,217,1,76.32000000000001,Regular
2462,15669.0,39,5,677.69,Regular
2463,15670.0,296,1,173.05,Regular
2464,15671.0,18,10,2635.4900000000002,Regular
2465,15673.0,87,4,2881.02,Regular
2466,15674.0,72,8,1744.02,Regular
2467,15675.0,80,3,323.69,Regular
2468,15676.0,8,5,3324.09,Regular
2469,15677.0,48,1,657.23,Regular
2470,15678.0,52,1,352.7,Regular
2471,15679.0,23,4,781.28,Regular
2472,15680.0,8,3,1333.68,Regular
2473,15681.0,17,6,946.36,Regular
2474,15683.0,116,1,193.75,Regular
2475,15687.0,8,11,2981.5,Regular
2476,15689.0,119,2,254.1,Regular
2477,15690.0,3,2,239.76,Regular
2478,15691.0,251,1,136.8,Regular
2479,15692.0,27,1,191.04,Regular
2480,15694.0,0,15,6423.6,VIP
2481,15695.0,266,2,409.98,Regular
2482,15696.0,32,12,2644.46,Regular
2483,15699.0,17,1,309.65,Regular
2484,15700.0,171,3,664.03,Regular
2485,15701.0,1,4,1542.14,Regular
2486,15703.0,264,1,211.5,Regular
2487,15704.0,139,4,2293.62,Regular
2488,15705.0,200,1,143.1,Regular
2489,15706.0,59,7,1001.8100000000001,Regular
2490,15707.0,34,4,945.58,Regular
2491,15708.0,40,11,3329.7200000000003,Regular
2492,15709.0,283,1,133.25,Regular
2493,15712.0,8,5,1072.3600000000001,Regular
2494,15713.0,142,3,346.75,Regular
2495,15714.0,11,2,330.88,Regular
2496,15716.0,145,4,1118.81,Regular
2497,15717.0,233,1,150.3,Regular
2498,15719.0,32,14,5043.96,VIP
2499,15720.0,23,1,598.73,Regular
2500,15721.0,11,1,507.08,Regular
2501,15722.0,35,6,2181.21,Regular
2502,15723.0,364,1,203.1,Regular
2503,15724.0,200,3,212.3,Regular
2504,15725.0,14,1,415.25,Regular
2505,15727.0,16,7,5178.96,VIP
2506,15728.0,48,1,-134.8,Regular
2507,15729.0,197,2,62.0,Regular
2508,15730.0,65,4,1108.38,Regular
2509,15732.0,211,2,294.12,Regular
2510,15733.0,282,1,162.3,Regular
2511,15734.0,114,2,1339.45,Regular
2512,15737.0,14,12,1121.21,Regular
2513,15738.0,18,19,4788.77,Regular
2514,15739.0,65,1,449.12,Regular
2515,15740.0,48,1,154.88,Regular
2516,15743.0,15,4,784.46,Regular
2517,15744.0,77,1,34.8,Regular
2518,15745.0,8,6,1071.24,Regular
2519,15746.0,133,2,182.96,Regular
2520,15747.0,12,3,974.04,Regular
2521,15748.0,39,1,149.31,Regular
2522,15749.0,234,4,21535.9,VIP
2523,15750.0,2,9,2451.23,Regular
2524,15752.0,39,8,2628.93,Regular
2525,15753.0,304,1,79.2,Regular
2526,15754.0,50,4,455.67,Regular
2527,15755.0,0,8,2318.88,Regular
2528,15756.0,60,4,532.96,Regular
2529,15757.0,65,2,714.42,Regular
2530,15758.0,24,1,205.25,Regular
2531,15759.0,217,3,253.04,Regular
2532,15762.0,64,2,583.75,Regular
2533,15763.0,31,3,1048.67,Regular
2534,15764.0,80,10,3245.47,Regular
2535,15766.0,63,1,315.06,Regular
2536,15768.0,115,4,581.8299999999999,Regular
2537,15769.0,6,29,51823.72,VIP
2538,15773.0,5,1,635.6800000000001,Regular
2539,15774.0,68,1,270.8,Regular
2540,15775.0,244,1,104.9,Regular
2541,15776.0,132,1,241.62,Regular
2542,15777.0,240,5,1021.61,Regular
2543,15780.0,183,3,475.28000000000003,Regular
2544,15781.0,24,4,333.56,Regular
2545,15782.0,9,4,2593.94,Regular
2546,15783.0,10,1,246.3,Regular
2547,15785.0,29,8,2303.75,Regular
2548,15786.0,43,5,4834.2,Regular
2549,15787.0,25,3,948.05,Regular
2550,15789.0,357,1,351.3,Regular
2551,15790.0,9,1,220.85,Regular
2552,15791.0,43,3,1604.44,Regular
2553,15793.0,8,4,948.96,Regular
2554,15795.0,149,1,610.01,Regular
2555,15796.0,0,10,2666.61,Regular
2556,15797.0,112,4,2207.4,Regular
2557,15799.0,75,3,884.14,Regular
2558,15800.0,106,2,699.08,Regular
2559,15801.0,45,4,1042.19,Regular
2560,15802.0,142,3,-451.42,Regular
2561,15803.0,50,1,415.82000000000005,Regular
2562,15804.0,0,19,3848.55,Regular
2563,15805.0,22,20,5452.17,VIP
2564,15806.0,45,3,784.58,Regular
2565,15807.0,49,3,903.9,Regular
2566,15808.0,305,5,3724.77,Regular
2567,15809.0,35,6,399.21,Regular
2568,15810.0,78,7,1145.43,Regular
2569,15811.0,16,9,2171.32,Regular
2570,15812.0,106,5,1801.14,Regular
2571,15813.0,207,2,1303.9099999999999,Regular
2572,15814.0,2,6,1842.73,Regular
2573,15815.0,63,5,2100.6,Regular
2574,15819.0,48,4,1905.45,Regular
2575,15820.0,319,1,206.98,Regular
2576,15821.0,43,2,570.96,Regular
2577,15822.0,2,2,885.47,Regular
2578,15823.0,336,2,-840.76,Regular
2579,15825.0,171,1,532.94,Regular
2580,15826.0,50,4,1649.3600000000001,Regular
2581,15827.0,72,20,1641.48,Regular
2582,15829.0,98,2,636.14,Regular
2583,15830.0,28,2,547.7,Regular
2584,15831.0,57,4,747.76,Regular
2585,15832.0,253,1,836.79,Regular
2586,15834.0,69,6,2084.9,Regular
2587,15835.0,43,4,954.09,Regular
2588,15836.0,44,2,117.47,Regular
2589,15837.0,64,1,391.98,Regular
2590,15838.0,10,21,33350.76,VIP
2591,15839.0,24,5,1020.74,Regular
2592,15840.0,58,3,345.66,Regular
2593,15841.0,63,6,1209.1,Regular
2594,15843.0,303,1,118.95000000000002,Regular
2595,15844.0,45,1,130.73999999999998,Regular
2596,15845.0,17,10,3650.87,Regular
2597,15847.0,37,2,389.27,Regular
2598,15850.0,18,2,238.85,Regular
2599,15852.0,186,2,160.71,Regular
2600,15853.0,51,1,110.8,Regular
2601,15854.0,3,12,2974.65,Regular
2602,15855.0,136,5,712.24,Regular
2603,15856.0,3,31,16173.67,VIP
2604,15857.0,18,1,297.0,Regular
2605,15858.0,15,5,1438.85,Regular
2606,15860.0,40,8,977.21,Regular
2607,15861.0,11,9,3000.36,Regular
2608,15862.0,7,4,832.88,Regular
2609,15863.0,25,2,68.84,Regular
2610,15864.0,21,8,1769.7800000000002,Regular
2611,15865.0,40,3,895.13,Regular
2612,15866.0,100,1,230.53,Regular
2613,15867.0,4,16,3797.79,Regular
2614,15869.0,276,2,149.64,Regular
2615,15870.0,32,1,354.09000000000003,Regular
2616,15872.0,14,2,360.93,Regular
2617,15874.0,62,9,4330.67,Regular
2618,15877.0,1,3,440.78,Regular
2619,15880.0,368,2,313.28000000000003,Regular
2620,15881.0,311,8,438.24,Regular
2621,15882.0,198,5,495.36,Regular
2622,15883.0,1,2,396.48,Regular
2623,15885.0,92,3,379.35,Regular
2624,15886.0,59,1,181.09,Regular
2625,15888.0,79,2,141.27,Regular
2626,15889.0,156,2,446.87,Regular
2627,15891.0,226,1,524.52,Regular
2628,15894.0,252,2,263.55,Regular
2629,15895.0,149,1,179.17,Regular
2630,15897.0,193,2,222.05,Regular
2631,15898.0,0,6,1384.68,Regular
2632,15899.0,368,1,56.25,Regular
2633,15900.0,23,1,351.11,Regular
2634,15901.0,16,3,363.88,Regular
2635,15903.0,9,8,5126.34,VIP
2636,15904.0,7,1,164.68,Regular
2637,15906.0,19,8,1521.79,Regular
2638,15907.0,3,3,967.45,Regular
2639,15909.0,173,1,191.94,Regular
2640,15910.0,0,8,1232.18,Regular
2641,15912.0,177,2,264.62,Regular
2642,15916.0,15,10,1491.24,Regular
2643,15917.0,247,1,123.1,Regular
2644,15918.0,190,2,334.23,Regular
2645,15919.0,19,2,639.89,Regular
2646,15920.0,153,4,167.5,Regular
2647,15921.0,172,1,336.03000000000003,Regular
2648,15922.0,371,2,363.6,Regular
2649,15923.0,372,1,127.08,Regular
2650,15925.0,193,1,207.15,Regular
2651,15930.0,66,1,426.63,Regular
2652,15932.0,3,11,2461.85,Regular
2653,15933.0,20,3,1107.46,Regular
2654,15935.0,238,2,416.86,Regular
2655,15937.0,63,1,145.35,Regular
2656,15938.0,111,5,404.58,Regular
2657,15939.0,89,16,6102.26,VIP
2658,15940.0,310,2,31.799999999999997,Regular
2659,15942.0,133,1,337.44,Regular
2660,15944.0,276,1,325.1,Regular
2661,15945.0,364,1,181.0,Regular
2662,15947.0,82,1,1708.24,Regular
2663,15948.0,7,2,955.24,Regular
2664,15949.0,16,2,364.72,Regular
2665,15950.0,1,5,1705.26,Regular
2666,15951.0,0,3,669.57,Regular
2667,15952.0,33,4,806.57,Regular
2668,15953.0,14,10,1634.53,Regular
2669,15955.0,23,16,4389.81,Regular
2670,15957.0,31,1,428.89,Regular
2671,15958.0,73,1,104.35,Regular
2672,15963.0,19,2,470.76,Regular
2673,15965.0,16,4,845.64,Regular
2674,15967.0,22,2,418.83,Regular
2675,15969.0,2,4,582.9,Regular
2676,15970.0,303,1,314.1,Regular
2677,15971.0,17,12,4199.85,Regular
2678,15973.0,235,3,99.77000000000002,Regular
2679,15974.0,38,8,3429.55,Regular
2680,15975.0,83,1,371.01,Regular
2681,15976.0,164,2,430.94,Regular
2682,15977.0,16,2,1054.73,Regular
2683,15978.0,76,1,1098.78,Regular
2684,15980.0,88,3,2398.86,Regular
2685,15981.0,24,8,3408.48,Regular
2686,15983.0,21,4,1475.02,Regular
2687,15984.0,2,11,2816.97,Regular
2688,15985.0,122,3,1037.42,Regular
2689,15986.0,29,1,168.12,Regular
2690,15987.0,11,7,1451.28,Regular
2691,15988.0,18,1,158.03,Regular
2692,15990.0,43,2,792.11,Regular
2693,15992.0,3,1,41.989999999999995,Regular
2694,15993.0,8,10,2756.82,Regular
2695,15994.0,54,1,427.07,Regular
2696,15996.0,87,7,1044.78,Regular
2697,15998.0,36,6,3084.17,Regular
2698,16000.0,2,3,12393.7,VIP
2699,16003.0,29,5,2735.37,Regular
2700,16005.0,11,4,615.39,Regular
2701,16006.0,210,1,101.4,Regular
2702,16007.0,47,4,1701.94,Regular
2703,16008.0,23,3,478.78,Regular
2704,16009.0,21,4,992.71,Regular
2705,16010.0,245,3,407.5,Regular
2706,16011.0,7,16,3362.71,Regular
2707,16012.0,34,3,1415.29,Regular
2708,16013.0,3,54,33366.25,VIP
2709,16014.0,35,4,653.13,Regular
2710,16015.0,3,4,690.54,Regular
2711,16016.0,2,10,1483.31,Regular
2712,16017.0,46,1,211.88,Regular
2713,16018.0,38,2,408.90000000000003,Regular
2714,16019.0,1,10,3450.2400000000002,Regular
2715,16020.0,16,3,851.01,Regular
2716,16022.0,259,1,628.28,Regular
2717,16023.0,45,3,719.81,Regular
2718,16024.0,11,1,251.24,Regular
2719,16025.0,29,1,439.65999999999997,Regular
2720,16026.0,42,1,236.09,Regular
2721,16027.0,91,7,852.12,Regular
2722,16029.0,38,76,50992.61,VIP
2723,16030.0,309,1,331.24,Regular
2724,16031.0,91,2,548.94,Regular
2725,16033.0,5,27,8727.61,VIP
2726,16034.0,195,3,437.7,Regular
2727,16036.0,86,2,758.92,Regular
